test_number,stageinflight,time(s),ax(ms2),ay(ms2),az(ms2),gx(deg/s),gy(deg/s),gz(deg/s),pitch_error(deg),roll_error(deg),yaw_error(deg),m0_output(pwm),m1_output(pwm),m2_output(pwm),m3_output(pwm)
3, 1, 67.67, -15.80, 0.42, 25.70, 0.76, -1.89, 0.15, 0.11, 0.20, 0.22, 1560.94, 1434.04, 1450.57, 1506.45
3, 1, 67.67, 21.98, -7.99, 4.04, 0.57, 1.14, -0.17, 0.11, 0.20, 0.22, 1561.89, 1433.29, 1449.56, 1507.26
3, 1, 67.68, -12.35, -0.10, 27.13, 1.17, -2.28, 0.23, 0.10, 0.21, 0.22, 1562.25, 1433.66, 1452.47, 1507.62
3, 1, 67.68, -1.20, 2.88, 15.69, 0.65, 1.08, 0.03, 0.10, 0.21, 0.22, 1561.73, 1433.50, 1452.55, 1508.22
3, 1, 67.68, 10.81, -15.34, 9.47, 0.78, -0.73, 0.05, 0.10, 0.21, 0.22, 1562.80, 1432.75, 1452.41, 1508.05
3, 1, 67.69, -6.94, -8.65, 20.41, 0.56, 0.08, 0.08, 0.10, 0.21, 0.22, 1561.83, 1432.97, 1453.01, 1508.20
3, 1, 67.69, 12.19, 2.36, 7.34, 0.90, 2.02, -0.02, 0.09, 0.21, 0.22, 1560.96, 1432.55, 1453.32, 1509.16
3, 1, 67.69, -3.57, 10.88, 12.74, 0.22, -3.08, 0.12, 0.09, 0.22, 0.22, 1560.98, 1430.41, 1452.92, 1507.68
3, 1, 67.70, 7.08, -8.26, 4.94, 0.79, 3.30, -0.17, 0.09, 0.21, 0.22, 1560.58, 1431.07, 1451.36, 1509.00
3, 1, 67.70, 4.61, -16.47, 6.44, 0.88, -2.11, 0.02, 0.09, 0.22, 0.22, 1561.14, 1430.16, 1452.35, 1508.36
3, 1, 67.71, -17.18, 3.08, 12.95, 0.67, -0.64, 0.32, 0.08, 0.22, 0.22, 1560.40, 1429.65, 1453.05, 1508.90
3, 1, 67.71, 10.92, 2.01, -8.06, 0.71, 1.31, 0.00, 0.08, 0.21, 0.22, 1559.48, 1430.02, 1453.11, 1509.39
3, 1, 67.71, -24.61, -7.61, 32.84, 0.87, -1.63, 0.37, 0.08, 0.22, 0.22, 1560.05, 1429.26, 1454.05, 1508.65
3, 1, 67.72, 11.89, 32.50, -10.44, 0.34, 3.06, 0.39, 0.07, 0.21, 0.22, 1557.94, 1430.06, 1454.29, 1509.70
3, 1, 67.72, -2.25, 4.24, 12.50, 1.15, -1.09, 0.52, 0.07, 0.21, 0.22, 1558.34, 1429.36, 1454.86, 1509.44
3, 1, 67.73, 0.17, 11.06, -3.52, 0.49, 3.44, -0.07, 0.06, 0.20, 0.22, 1556.59, 1430.07, 1454.24, 1511.09
3, 1, 67.73, 4.95, -17.64, 3.70, 1.32, -0.51, -0.27, 0.06, 0.20, 0.22, 1557.80, 1429.36, 1453.68, 1511.16
3, 1, 67.74, 2.84, 7.84, 18.54, 0.69, -1.28, -0.00, 0.06, 0.21, 0.22, 1557.59, 1428.20, 1455.01, 1511.20
3, 1, 67.74, 5.64, -4.97, 6.41, 1.38, 2.97, -0.22, 0.05, 0.20, 0.23, 1557.10, 1428.20, 1453.76, 1512.93
3, 1, 67.74, -5.44, -14.48, 21.45, 1.07, -3.66, 0.14, 0.05, 0.21, 0.22, 1557.89, 1426.95, 1455.42, 1511.73
3, 1, 67.75, 3.49, -13.32, 24.44, 1.24, 2.56, 0.04, 0.05, 0.21, 0.23, 1556.78, 1426.92, 1455.05, 1513.25
3, 1, 67.75, 12.95, -8.55, -2.23, 1.00, 0.34, -0.06, 0.04, 0.20, 0.23, 1557.28, 1426.09, 1454.25, 1514.39
3, 1, 67.75, -26.63, -11.67, 29.19, 1.10, 0.57, 0.34, 0.04, 0.20, 0.23, 1555.45, 1426.65, 1455.55, 1514.35
3, 1, 67.76, 19.43, -10.10, -10.62, 0.61, 1.84, -0.42, 0.03, 0.19, 0.23, 1555.65, 1426.14, 1454.11, 1516.11
3, 1, 67.76, -9.16, -9.53, 32.60, 1.40, -0.05, 0.09, 0.03, 0.20, 0.23, 1554.87, 1425.62, 1455.41, 1516.10
3, 1, 67.77, 3.08, 31.26, -7.67, 0.51, 3.60, -0.05, 0.02, 0.18, 0.23, 1552.87, 1426.09, 1454.99, 1518.05
3, 1, 67.77, -3.27, -16.96, 10.66, 1.25, -2.55, 0.12, 0.02, 0.20, 0.23, 1554.35, 1425.26, 1455.58, 1516.81
3, 1, 67.78, -16.44, -8.11, -12.58, 0.78, 2.60, 0.02, 0.02, 0.19, 0.23, 1554.10, 1426.55, 1456.55, 1518.80
3, 1, 67.78, 1.92, -10.35, 13.36, 1.69, 1.13, 0.04, 0.01, 0.18, 0.23, 1553.48, 1425.95, 1456.24, 1520.34
3, 1, 67.78, -8.37, 23.74, 9.57, 0.23, -0.12, 0.43, 0.00, 0.18, 0.23, 1552.70, 1425.48, 1456.99, 1520.83
3, 1, 67.79, -3.60, 4.93, 3.87, 1.52, 3.09, 0.43, -0.00, 0.17, 0.23, 1550.88, 1426.11, 1456.64, 1522.37
3, 1, 67.79, 9.71, 0.84, -1.10, 1.04, 0.51, 0.21, -0.00, 0.17, 0.23, 1549.62, 1426.74, 1457.34, 1522.30
3, 1, 67.79, -31.70, -2.59, 16.55, 1.03, 0.97, 0.24, -0.00, 0.16, 0.23, 1548.40, 1425.72, 1455.96, 1521.91
3, 1, 67.80, 18.70, -4.42, -28.57, 1.31, 1.80, -0.22, -0.01, 0.16, 0.23, 1547.83, 1425.26, 1455.66, 1523.25
3, 1, 67.80, -17.17, -8.07, 40.23, 1.24, 1.11, 0.11, -0.02, 0.16, 0.23, 1547.04, 1425.17, 1455.96, 1523.84
3, 1, 67.81, 16.61, 21.73, -5.90, 0.63, 3.55, -0.06, -0.03, 0.14, 0.23, 1544.77, 1425.91, 1455.86, 1525.47
3, 1, 67.81, -4.92, -7.29, 49.84, 1.96, -3.00, 0.34, -0.03, 0.16, 0.23, 1546.31, 1424.05, 1456.94, 1524.70
3, 1, 67.82, 9.15, 15.36, -16.79, 0.73, 5.46, -0.00, -0.04, 0.14, 0.23, 1543.30, 1425.56, 1455.87, 1527.26
3, 1, 67.82, -9.84, -5.41, 40.95, 1.78, -1.99, 0.36, -0.04, 0.15, 0.23, 1544.08, 1424.32, 1456.92, 1526.67
3, 1, 67.82, 10.89, -1.87, 24.32, 0.52, 1.95, 0.15, -0.04, 0.14, 0.23, 1543.31, 1424.56, 1456.79, 1527.34
3, 1, 67.83, -2.43, -1.84, 18.77, 1.38, 1.37, -0.07, -0.05, 0.13, 0.23, 1542.34, 1424.52, 1456.59, 1528.55
3, 1, 67.83, -4.47, 9.28, 0.54, 1.07, 0.48, 0.39, -0.06, 0.13, 0.23, 1541.63, 1423.67, 1457.19, 1529.51
3, 1, 67.83, -1.38, -11.30, 32.43, 0.72, 2.15, -0.08, -0.05, 0.13, 0.23, 1540.80, 1424.85, 1456.53, 1529.82
3, 1, 67.84, 18.29, -0.24, 0.56, 1.11, 2.21, 0.11, -0.06, 0.12, 0.23, 1540.41, 1424.36, 1456.16, 1531.08
3, 1, 67.84, -24.65, 12.99, 41.01, 1.25, -0.86, 0.45, -0.07, 0.12, 0.23, 1539.16, 1424.36, 1457.26, 1531.23
3, 1, 67.85, 8.09, 6.84, -23.91, 0.31, 4.00, -0.04, -0.07, 0.10, 0.23, 1537.28, 1425.71, 1456.32, 1532.69
3, 1, 67.85, -16.39, -14.47, 29.28, 0.99, -0.33, 0.13, -0.07, 0.11, 0.23, 1537.33, 1425.61, 1456.62, 1532.45
3, 1, 67.86, 19.88, 21.17, 16.24, 0.46, 6.72, 0.03, -0.08, 0.08, 0.22, 1534.03, 1427.30, 1455.51, 1535.15
3, 1, 67.86, 7.01, 20.20, 19.62, 0.30, -0.85, 0.17, -0.08, 0.09, 0.22, 1534.34, 1426.90, 1455.75, 1535.00
3, 1, 67.86, -30.28, -4.82, -9.36, 0.50, 2.02, 0.45, -0.08, 0.08, 0.22, 1533.59, 1427.97, 1455.56, 1534.88
3, 1, 67.87, 22.92, -61.62, -16.75, 0.87, 5.51, -1.42, -0.08, 0.05, 0.23, 1532.55, 1428.45, 1451.95, 1539.04
3, 1, 67.87, -39.68, -22.02, 46.06, 0.85, -4.28, 0.07, -0.08, 0.07, 0.23, 1533.37, 1427.02, 1454.16, 1537.45
3, 1, 67.88, 30.73, 37.46, -5.83, 0.45, 8.56, 0.29, -0.09, 0.04, 0.22, 1529.87, 1430.66, 1453.66, 1541.81
3, 1, 67.88, -9.81, 1.19, 25.24, 1.17, -1.56, 0.26, -0.09, 0.04, 0.23, 1530.75, 1429.82, 1453.97, 1541.47
3, 1, 67.88, -29.88, -10.49, 11.71, -0.14, 2.73, -0.14, -0.09, 0.03, 0.22, 1529.52, 1431.44, 1452.91, 1542.14
3, 1, 67.89, 22.51, -16.15, 3.52, 1.59, 2.87, -0.14, -0.10, 0.02, 0.23, 1529.48, 1430.45, 1451.66, 1544.41
3, 1, 67.89, -14.15, 16.42, 15.03, -0.14, 3.38, 0.04, -0.10, 0.00, 0.23, 1527.00, 1431.67, 1451.20, 1546.14
3, 1, 67.89, -1.61, 23.96, 2.04, 0.74, 2.71, 0.32, -0.11, -0.00, 0.23, 1524.22, 1431.58, 1450.32, 1545.87
3, 1, 67.90, 29.88, -26.97, 16.64, -0.45, 2.57, -1.29, -0.10, -0.01, 0.23, 1525.52, 1431.72, 1447.28, 1547.47
3, 1, 67.90, -78.45, -36.62, 78.45, -3.11, -8.69, 0.62, -0.09, 0.02, 0.23, 1528.20, 1431.37, 1449.87, 1542.56
3, 1, 67.91, 78.45, 22.82, -78.45, 0.21, 8.78, -0.69, -0.10, -0.02, 0.23, 1524.87, 1433.45, 1446.61, 1547.08
3, 1, 67.91, -78.45, 43.08, 78.45, -1.08, -8.69, -0.72, -0.09, 0.02, 0.24, 1529.60, 1429.93, 1448.27, 1544.20
3, 1, 67.92, 78.45, -12.37, -78.45, -3.65, 8.71, -1.20, -0.08, -0.02, 0.24, 1528.81, 1434.95, 1443.79, 1548.46
3, 1, 67.92, -78.45, -15.94, 57.43, -0.27, -6.32, 0.20, -0.07, 0.00, 0.24, 1531.11, 1433.40, 1446.12, 1545.36
3, 1, 67.92, 54.15, 22.79, -13.80, -2.83, 0.14, -0.23, -0.07, 0.00, 0.24, 1531.24, 1434.33, 1445.59, 1544.84
3, 1, 67.93, 1.60, 55.86, 17.04, -2.29, 8.09, 0.31, -0.06, -0.03, 0.24, 1528.81, 1437.69, 1441.87, 1547.63
3, 1, 67.93, -5.19, 45.06, 3.01, -0.83, -7.89, 0.84, -0.06, -0.00, 0.23, 1531.63, 1435.92, 1444.82, 1543.63
3, 1, 67.93, -7.60, 12.03, 2.63, -2.48, 7.24, -0.32, -0.05, -0.03, 0.24, 1529.82, 1438.93, 1440.66, 1546.59
3, 1, 67.94, 34.93, -30.58, -16.33, -1.06, -0.51, -0.63, -0.04, -0.03, 0.24, 1531.49, 1439.29, 1439.02, 1546.20
3, 1, 67.94, -40.16, -40.54, 71.85, -0.95, -3.68, 0.08, -0.03, -0.02, 0.24, 1532.39, 1439.04, 1440.68, 1543.90
3, 1, 67.95, 37.38, 0.80, -34.31, -2.62, 3.94, -0.57, -0.03, -0.04, 0.24, 1531.78, 1440.74, 1437.60, 1545.89
3, 1, 67.95, -40.11, -7.23, 78.45, -1.67, -4.08, 0.54, -0.02, -0.02, 0.24, 1533.55, 1440.48, 1438.78, 1543.19
3, 1, 67.96, 51.38, 42.55, -37.23, -2.83, 4.62, 0.07, -0.01, -0.05, 0.24, 1530.74, 1442.26, 1435.60, 1543.39
3, 1, 67.96, -38.53, -11.62, 13.90, -0.77, -0.02, -0.23, -0.00, -0.05, 0.24, 1531.55, 1442.96, 1434.49, 1543.00
3, 1, 67.96, 3.66, -4.52, -1.85, -2.54, -2.66, 0.15, 0.00, -0.04, 0.24, 1534.22, 1442.37, 1433.69, 1541.72
3, 1, 67.97, 9.48, 14.22, 17.68, -2.17, 6.71, -0.14, 0.00, -0.07, 0.24, 1531.26, 1445.24, 1431.58, 1543.91
3, 1, 67.97, 18.99, 16.23, -11.21, -1.27, -0.56, 0.17, 0.01, -0.07, 0.24, 1531.20, 1446.06, 1431.33, 1543.41
3, 1, 67.97, -30.18, 6.46, 44.47, -2.29, -0.37, 0.04, 0.02, -0.07, 0.24, 1531.60, 1445.68, 1428.66, 1542.05
3, 1, 67.98, 24.27, -4.63, -36.38, -1.68, 1.39, -0.29, 0.03, -0.08, 0.24, 1531.88, 1446.66, 1427.04, 1542.43
3, 1, 67.98, -19.79, -20.71, 62.98, -1.51, -0.15, 0.00, 0.03, -0.08, 0.24, 1532.39, 1447.26, 1426.56, 1541.80
3, 1, 67.99, 30.62, 1.70, -16.19, -2.46, 3.66, -0.64, 0.04, -0.10, 0.24, 1531.91, 1448.88, 1423.38, 1543.83
3, 1, 67.99, -22.66, -20.87, 57.54, -0.90, -6.45, 0.07, 0.05, -0.07, 0.24, 1534.90, 1447.20, 1425.47, 1540.43
3, 1, 68.00, 6.53, 6.07, -14.84, -2.92, 6.22, 0.24, 0.05, -0.10, 0.24, 1467.83, 1385.35, 1357.29, 1477.53
3, 1, 68.00, -31.70, -42.54, 31.91, -0.66, -2.45, 0.03, 0.06, -0.09, 0.24, 1469.19, 1385.36, 1357.68, 1475.77
3, 1, 68.00, -17.39, -22.42, 11.44, -0.95, -0.81, 0.03, 0.07, -0.09, 0.24, 1469.76, 1385.54, 1357.57, 1475.12
3, 1, 68.01, 9.82, 16.92, 10.31, -1.49, 2.85, -0.38, 0.06, -0.10, 0.25, 1469.03, 1385.85, 1356.22, 1476.89
3, 1, 68.01, -16.58, 4.59, -2.72, -0.45, -3.78, 0.28, 0.07, -0.08, 0.25, 1471.50, 1383.96, 1356.70, 1475.83
3, 1, 68.01, -5.52, 34.01, 5.37, -0.24, 4.82, 0.50, 0.06, -0.10, 0.24, 1361.43, 1279.76, 1248.72, 1370.08
3, 1, 68.02, 42.70, 11.93, -16.35, -1.05, -2.45, -0.14, 0.07, -0.10, 0.24, 1362.33, 1280.02, 1248.96, 1368.68
3, 1, 68.02, -40.24, -23.24, 69.88, -0.25, -3.58, -0.14, 0.08, -0.08, 0.24, 1364.50, 1278.81, 1249.65, 1367.03
3, 1, 68.03, 9.50, -4.97, -21.45, -0.95, 3.25, 0.12, 0.08, -0.10, 0.25, 1363.60, 1280.16, 1247.96, 1368.28
3, 1, 68.03, -0.79, -5.65, 1.73, -0.49, 0.11, -0.10, 0.08, -0.09, 0.24, 1363.97, 1280.55, 1247.67, 1367.81
3, 1, 68.04, 8.53, -12.46, 25.64, -0.16, -4.34, -0.08, 0.08, -0.08, 0.25, 1266.89, 1179.63, 1150.21, 1267.27
3, 1, 68.04, 2.55, -4.18, 13.85, -0.58, 2.78, -0.08, 0.08, -0.09, 0.25, 1265.88, 1180.74, 1148.95, 1268.44
3, 1, 68.04, -17.69, -6.23, 20.13, -0.84, -6.03, 0.37, 0.09, -0.07, 0.24, 1267.80, 1179.77, 1150.85, 1265.58
3, 1, 68.05, 10.13, -11.11, -20.73, -0.69, 5.89, -0.13, 0.09, -0.09, 0.25, 1266.20, 1181.67, 1148.06, 1268.07
3, 1, 68.05, -1.14, 9.56, 10.75, -0.51, -2.95, 0.10, 0.09, -0.08, 0.25, 1266.99, 1180.52, 1149.62, 1266.87
3, 1, 68.06, -26.89, 14.97, 30.06, -0.80, -1.81, 0.47, 0.09, -0.07, 0.24, 1055.66, 1000.00, 1000.00, 1053.90
3, 1, 68.06, 16.21, 6.70, -19.35, -0.66, 1.65, -0.06, 0.10, -0.08, 0.24, 1054.97, 1000.00, 1000.00, 1054.11
3, 1, 68.06, -0.07, -8.31, 16.71, -0.16, -0.12, 0.05, 0.10, -0.08, 0.24, 1055.55, 1000.00, 1000.00, 1053.68
3, 1, 68.07, -7.81, -3.19, 12.27, -0.39, -2.04, -0.12, 0.10, -0.07, 0.24, 1056.26, 1000.00, 1000.00, 1053.02
3, 1, 68.07, 4.93, -12.31, 14.81, -0.73, -0.53, -0.10, 0.10, -0.07, 0.25, 1057.33, 1000.00, 1000.00, 1052.55
3, 1, 68.07, -1.59, 1.65, 22.99, -0.49, 0.93, -0.14, 0.10, -0.07, 0.25, 1057.75, 1000.00, 1000.00, 1054.19
3, 1, 68.08, 11.88, 9.65, 3.27, -0.63, -0.26, 0.23, 0.10, -0.07, 0.24, 1057.23, 1000.00, 1000.00, 1053.49
3, 1, 68.08, -16.39, 18.00, 27.22, -0.83, -1.27, 0.18, 0.11, -0.07, 0.24, 1058.38, 1000.00, 1000.00, 1053.42
3, 1, 68.09, 10.97, 0.82, -11.27, -0.44, 1.80, -0.05, 0.11, -0.08, 0.24, 1057.74, 1000.00, 1000.00, 1053.85
3, 1, 68.09, -8.83, -1.33, 17.15, -0.32, -2.06, 0.14, 0.11, -0.07, 0.24, 1058.59, 1000.00, 1000.00, 1052.71
3, 1, 68.10, -4.33, 2.68, 15.01, -0.23, 0.10, 0.15, 0.11, -0.07, 0.24, 1057.53, 1000.00, 1000.00, 1051.67
3, 1, 68.10, 4.83, -1.30, 1.67, -0.49, -0.01, 0.06, 0.12, -0.07, 0.25, 1058.74, 1000.00, 1000.00, 1051.34
3, 1, 68.10, 7.10, -6.36, 13.06, -0.35, -0.52, -0.34, 0.12, -0.07, 0.25, 1058.76, 1000.00, 1000.00, 1051.17
3, 1, 68.11, -1.87, -1.62, 21.09, -0.53, -1.19, -0.15, 0.12, -0.06, 0.25, 1059.04, 1000.00, 1000.00, 1050.84
3, 1, 68.11, -0.70, -16.13, 0.20, -0.39, -1.08, -0.13, 0.13, -0.06, 0.25, 1060.56, 1000.00, 1000.00, 1049.65
3, 1, 68.12, -1.16, -3.38, 14.21, -0.24, 0.48, -0.24, 0.12, -0.06, 0.25, 1060.31, 1000.00, 1000.00, 1050.35
3, 1, 68.12, 7.49, -7.99, 2.36, -0.50, 0.64, -0.23, 0.13, -0.06, 0.25, 1061.27, 1000.00, 1000.00, 1050.85
3, 1, 68.13, 2.56, 10.78, 4.48, -0.51, -0.96, -0.09, 0.12, -0.06, 0.25, 1060.63, 1000.00, 1000.00, 1050.40
3, 1, 68.13, -8.98, -11.65, 10.50, -0.38, -1.79, -0.08, 0.13, -0.05, 0.25, 1061.81, 1000.00, 1000.00, 1049.14
3, 1, 68.14, -4.98, -0.60, 3.14, -0.23, 2.66, -0.05, 0.13, -0.06, 0.25, 1062.70, 1000.00, 1000.00, 1052.83
3, 1, 68.14, 7.28, 11.67, -0.40, -0.37, -0.86, 0.12, 0.13, -0.06, 0.25, 1062.63, 1000.00, 1000.00, 1052.07
3, 1, 68.14, -8.26, -0.91, 16.02, -0.39, -0.04, -0.00, 0.13, -0.06, 0.25, 1063.27, 1000.00, 1000.00, 1052.17
3, 1, 68.15, 8.05, 0.36, -0.26, -0.28, 0.62, -0.22, 0.13, -0.06, 0.25, 1062.56, 1000.00, 1000.00, 1052.45
3, 1, 68.15, -13.27, 21.67, 2.65, -0.21, -0.16, 0.11, 0.13, -0.06, 0.25, 1063.52, 1000.00, 1000.00, 1052.94
3, 1, 68.15, -2.32, 4.22, 0.91, -0.35, 0.78, 0.04, 0.13, -0.07, 0.25, 1062.22, 1000.00, 1000.00, 1052.15
3, 1, 68.16, 4.34, 0.98, 0.50, -0.30, 0.57, 0.02, 0.13, -0.07, 0.25, 1061.44, 1000.00, 1000.00, 1051.26
3, 1, 68.16, 0.29, 7.59, 5.23, -0.37, 0.42, -0.22, 0.13, -0.07, 0.25, 1061.87, 1000.00, 1000.00, 1052.16
3, 1, 68.17, 0.65, 4.91, -0.87, -0.07, -1.05, -0.07, 0.13, -0.07, 0.25, 1062.26, 1000.00, 1000.00, 1051.73
3, 1, 68.17, -8.78, 4.02, 11.48, -0.45, 1.19, -0.16, 0.14, -0.07, 0.25, 1062.28, 1000.00, 1000.00, 1052.56
3, 1, 68.18, 14.66, 2.97, 0.33, -0.18, -0.49, -0.17, 0.14, -0.07, 0.25, 1061.99, 1000.00, 1000.00, 1051.68
3, 1, 68.18, -5.06, -0.79, 10.23, -0.27, 0.64, -0.37, 0.14, -0.07, 0.25, 1062.77, 1000.00, 1000.00, 1052.62
3, 1, 68.18, 2.56, 10.55, -1.98, -0.13, -1.21, -0.25, 0.14, -0.07, 0.25, 1063.17, 1000.00, 1000.00, 1052.30
3, 1, 68.19, -7.90, -0.90, 16.57, -0.21, 0.37, -0.19, 0.14, -0.07, 0.26, 1063.55, 1000.00, 1000.00, 1052.57
3, 1, 68.19, 10.39, -4.78, -5.13, -0.16, 0.54, -0.28, 0.14, -0.07, 0.26, 1064.29, 1000.00, 1000.00, 1053.27
3, 1, 68.19, -12.14, -15.42, 13.56, -0.13, 0.20, -0.36, 0.14, -0.07, 0.26, 1064.87, 1000.00, 1000.00, 1053.81
3, 1, 68.20, 6.47, -6.72, 13.15, 0.78, -4.48, -0.44, 0.14, -0.05, 0.26, 1067.33, 1000.00, 1000.00, 1052.64
3, 1, 68.20, -19.12, 9.22, 33.47, 0.28, -0.55, -0.49, 0.14, -0.05, 0.26, 1067.30, 1000.00, 1000.00, 1053.36
3, 1, 68.21, 5.28, 8.05, 11.19, 0.45, 1.06, -0.28, 0.14, -0.05, 0.26, 1066.90, 1000.00, 1000.00, 1053.69
3, 1, 68.21, 28.47, -0.89, 8.26, 1.68, -2.12, -0.03, 0.13, -0.04, 0.26, 1068.19, 1000.00, 1000.00, 1052.97
3, 1, 68.21, -14.76, 20.35, -6.95, 1.27, -0.11, 0.07, 0.13, -0.04, 0.26, 1067.45, 1000.00, 1000.00, 1053.92
3, 1, 68.22, -23.93, 9.39, 8.51, 1.11, -0.68, 0.39, 0.12, -0.04, 0.26, 1067.05, 1000.00, 1000.00, 1053.92
3, 1, 68.22, 10.65, -1.04, -3.35, 1.46, 0.29, 0.07, 0.12, -0.04, 0.26, 1066.55, 1000.00, 1000.00, 1053.78
3, 1, 68.23, -17.20, 14.73, -15.02, 1.07, 0.35, 0.72, 0.11, -0.04, 0.26, 1065.76, 1000.00, 1000.00, 1053.42
3, 1, 68.23, -23.22, 17.48, 4.89, 2.56, 0.96, 0.34, 0.10, -0.04, 0.26, 1064.35, 1000.00, 1000.00, 1054.67
3, 1, 68.24, 17.09, 4.62, -14.51, 1.02, -1.55, -0.14, 0.10, -0.03, 0.25, 1065.20, 1000.00, 1000.00, 1054.55
3, 1, 68.24, -6.03, 11.75, 13.94, 1.75, 3.36, -0.04, 0.09, -0.04, 0.26, 1063.68, 1000.00, 1000.00, 1056.59
3, 1, 68.24, -0.31, -3.54, 23.51, 1.83, -2.78, 0.34, 0.09, -0.03, 0.25, 1064.26, 1000.00, 1000.00, 1055.01
3, 1, 68.25, 16.25, 0.76, -17.89, 1.58, 2.68, 0.07, 0.08, -0.04, 0.25, 1062.50, 1000.00, 1000.00, 1056.69
3, 1, 68.25, -25.04, -12.67, 26.78, 1.70, -0.54, -0.37, 0.08, -0.04, 0.25, 1062.55, 1000.00, 1000.00, 1056.77
3, 1, 68.25, 5.58, -1.72, 10.21, 2.15, -1.80, 0.16, 0.07, -0.02, 0.25, 1062.12, 1000.00, 1000.00, 1055.27
3, 1, 68.26, 8.92, 7.02, -14.60, 1.18, 3.79, 0.27, 0.06, -0.04, 0.25, 1059.37, 1000.00, 1000.00, 1057.18
3, 1, 68.26, -35.10, -5.49, 26.31, 2.01, -2.62, 0.37, 0.06, -0.03, 0.25, 1059.76, 1000.00, 1000.00, 1056.22
3, 1, 68.27, 29.67, 18.86, -29.04, 1.82, 1.54, -0.14, 0.05, -0.03, 0.25, 1058.47, 1000.00, 1000.00, 1057.35
3, 1, 68.27, -19.76, 6.36, 26.92, 1.35, 2.78, -0.25, 0.04, -0.04, 0.25, 1057.61, 1000.00, 1000.00, 1059.26
3, 1, 68.28, 11.08, -3.10, 6.10, 3.11, -3.70, 0.13, 0.04, -0.02, 0.25, 1059.14, 1000.00, 1000.00, 1057.76
3, 1, 68.28, 2.94, 15.44, 6.87, 1.79, 1.35, -0.38, 0.02, -0.03, 0.25, 1057.25, 1000.00, 1000.00, 1059.27
3, 1, 68.28, -9.37, -12.58, 46.65, 2.59, -2.81, 0.10, 0.02, -0.01, 0.25, 1058.05, 1000.00, 1000.00, 1058.34
3, 1, 68.29, 24.80, -4.14, 16.95, 3.37, 0.09, -0.00, 0.00, -0.00, 0.25, 1057.79, 1000.00, 1000.00, 1059.05
3, 1, 68.29, -3.31, 78.45, 78.45, -2.50, -8.69, 2.02, 0.02, 0.03, 0.24, 1059.53, 1000.00, 1000.00, 1053.70
3, 1, 68.29, 6.08, 18.84, -69.84, 0.28, 8.78, -0.37, 0.01, -0.01, 0.24, 1056.24, 1000.00, 1000.00, 1057.46
3, 1, 68.30, -29.55, 78.45, 40.26, 1.74, -8.69, 0.41, 0.00, 0.03, 0.24, 1059.02, 1000.00, 1000.00, 1054.42
3, 1, 68.30, 8.81, 73.22, 35.68, -0.85, 8.78, -1.16, 0.00, -0.01, 0.25, 1056.27, 1000.00, 1000.00, 1058.34
3, 1, 68.31, -0.18, 45.50, -78.45, 2.06, -8.69, 0.66, 0.00, 0.03, 0.24, 1058.99, 1000.00, 1000.00, 1054.63
3, 1, 68.31, -24.30, 37.33, 78.45, 1.18, -2.56, 0.69, 0.00, 0.04, 0.24, 1059.28, 1000.00, 1000.00, 1053.50
3, 1, 68.32, 78.45, 55.54, -78.45, -0.94, 8.78, -0.24, 0.00, 0.00, 0.24, 1055.54, 1000.00, 1000.00, 1056.82
3, 1, 68.32, -78.45, -23.38, 78.45, 0.24, -8.69, 0.23, 0.00, 0.04, 0.24, 1059.26, 1000.00, 1000.00, 1053.01
3, 1, 68.32, 67.12, 23.29, -57.94, -0.83, 8.78, -0.63, 0.00, -0.00, 0.24, 1055.98, 1000.00, 1000.00, 1057.02
3, 1, 68.33, -65.14, -4.85, 25.37, 0.39, -8.69, 0.36, 0.00, 0.04, 0.24, 1059.42, 1000.00, 1000.00, 1053.26
3, 1, 68.33, 50.42, -0.22, -73.99, 0.21, 8.19, -0.46, 0.00, 0.00, 0.24, 1056.42, 1000.00, 1000.00, 1056.98
3, 1, 68.33, -34.50, 13.77, 33.44, -0.02, -4.54, -0.68, 0.00, 0.02, 0.25, 1059.89, 1000.00, 1000.00, 1057.02
3, 1, 68.34, 17.15, 10.56, -18.06, -0.50, 3.01, -0.57, 0.00, 0.00, 0.25, 1058.76, 1000.00, 1000.00, 1058.17
3, 1, 68.34, -33.49, -13.06, 49.89, 0.03, -4.50, -0.32, 0.00, 0.03, 0.25, 1061.27, 1000.00, 1000.00, 1056.42
3, 1, 68.35, 30.44, -12.20, -26.14, -0.49, 2.77, -0.51, 0.01, 0.01, 0.25, 1060.98, 1000.00, 1000.00, 1058.17
3, 1, 68.35, -22.67, -5.93, 40.39, 0.28, -1.37, -0.48, 0.00, 0.02, 0.25, 1061.53, 1000.00, 1000.00, 1057.79
3, 1, 68.36, 35.13, 21.34, -24.78, -0.06, 0.56, -0.31, 0.00, 0.02, 0.25, 1060.00, 1000.00, 1000.00, 1057.30
3, 1, 68.36, -13.27, -2.27, 17.35, 0.00, 0.18, -0.46, 0.00, 0.02, 0.26, 1060.80, 1000.00, 1000.00, 1057.76
3, 1, 68.36, 0.78, 9.05, -2.94, 0.14, -0.53, -0.30, 0.00, 0.02, 0.26, 1061.03, 1000.00, 1000.00, 1057.94
3, 1, 68.37, -3.64, 0.45, 7.32, 0.65, 0.95, -0.28, 0.00, 0.02, 0.26, 1060.96, 1000.00, 1000.00, 1058.65
